 7.25000000e-10  1.80000000e+00  7.25000000e-10  0.00000000e+00  7.25000000e-10  1.05111948e-06  7.25000000e-10 -3.17156819e-08  7.25000000e-10  1.52475454e-08  7.25000000e-10  2.94356920e-03  7.25000000e-10  1.80000000e+00 
 7.35000000e-10  1.80000000e+00  7.35000000e-10  0.00000000e+00  7.35000000e-10 -1.03618584e-06  7.35000000e-10  3.74908155e-08  7.35000000e-10 -6.73812386e-09  7.35000000e-10  8.43871707e-04  7.35000000e-10  1.80000000e+00 
 7.45000000e-10  1.80000000e+00  7.45000000e-10  0.00000000e+00  7.45000000e-10  1.04011699e-06  7.45000000e-10 -2.58091358e-08  7.45000000e-10  1.52159394e-08  7.45000000e-10  2.69638963e-04  7.45000000e-10  1.80000000e+00 
 7.55000000e-10  1.80000000e+00  7.55000000e-10  0.00000000e+00  7.55000000e-10 -1.02529318e-06  7.55000000e-10  3.14914781e-08  7.55000000e-10 -6.70865730e-09  7.55000000e-10  9.82000684e-05  7.55000000e-10  1.80000000e+00 
 7.65000000e-10  1.80000000e+00  7.65000000e-10  0.00000000e+00  7.65000000e-10  1.02921666e-06  7.65000000e-10 -1.95349097e-08  7.65000000e-10  1.51862171e-08  7.65000000e-10  3.43548477e-05  7.65000000e-10  1.80000000e+00 
 7.75000000e-10  1.80000000e+00  7.75000000e-10  0.00000000e+00  7.75000000e-10 -1.01449891e-06  7.75000000e-10  2.61741907e-08  7.75000000e-10 -6.67838906e-09  7.75000000e-10  1.61172641e-05  7.75000000e-10  1.80000000e+00 
 7.85000000e-10  1.80000000e+00  7.85000000e-10  0.00000000e+00  7.85000000e-10  1.01843885e-06  7.85000000e-10 -1.37914439e-08  7.85000000e-10  1.51528416e-08  7.85000000e-10  3.72367925e-06  7.85000000e-10  1.80000000e+00 
 7.95000000e-10  1.80000000e+00  7.95000000e-10  0.00000000e+00  7.95000000e-10 -1.00377763e-06  7.95000000e-10  2.03472914e-08  7.95000000e-10 -6.64796217e-09  7.95000000e-10  4.32059251e-06  7.95000000e-10  1.80000000e+00 
 8.05000000e-10  1.80000000e+00  8.05000000e-10  0.00000000e+00  8.05000000e-10  1.00776529e-06  8.05000000e-10 -8.31586131e-09  8.05000000e-10  1.51215706e-08  8.05000000e-10 -1.29793890e-06  8.05000000e-10  1.80000000e+00 
 8.15000000e-10  1.80000000e+00  8.15000000e-10  0.00000000e+00  8.15000000e-10 -9.93154841e-07  8.15000000e-10  1.46131863e-08  8.15000000e-10 -6.61634329e-09  8.15000000e-10  2.48902127e-06  8.15000000e-10  1.80000000e+00 
 8.25000000e-10  1.80000000e+00  8.25000000e-10  0.00000000e+00  8.25000000e-10  9.97187835e-07  8.25000000e-10 -2.96856614e-09  8.25000000e-10  1.50901149e-08  8.25000000e-10 -2.04446174e-06  8.25000000e-10  1.80000000e+00 
 8.35000000e-10  1.80000000e+00  8.35000000e-10  0.00000000e+00  8.35000000e-10 -9.82630592e-07  8.35000000e-10  8.99653348e-09  8.35000000e-10 -6.58450316e-09  8.35000000e-10  2.20248658e-06  8.35000000e-10  1.80000000e+00 
 8.45000000e-10  1.80000000e+00  8.45000000e-10  0.00000000e+00  8.45000000e-10  9.86705977e-07  8.45000000e-10  2.26101038e-09  8.45000000e-10  1.50582962e-08  8.45000000e-10 -2.11672198e-06  8.45000000e-10  1.80000000e+00 
 8.55000000e-10  1.80000000e+00  8.55000000e-10  0.00000000e+00  8.55000000e-10 -9.72205870e-07  8.55000000e-10  3.59803326e-09  8.55000000e-10 -6.55211196e-09  8.55000000e-10  2.13219293e-06  8.55000000e-10  1.80000000e+00 
 8.65000000e-10  1.80000000e+00  8.65000000e-10  0.00000000e+00  8.65000000e-10  9.76319144e-07  8.65000000e-10  7.40226336e-09  8.65000000e-10  1.50258554e-08  8.65000000e-10 -2.09619144e-06  8.65000000e-10  1.80000000e+00 
 8.75000000e-10  1.80000000e+00  8.75000000e-10  0.00000000e+00  8.75000000e-10 -9.61879448e-07  8.75000000e-10 -1.55030361e-09  8.75000000e-10 -6.51915953e-09  8.75000000e-10  2.09220738e-06  8.75000000e-10  1.80000000e+00 
 8.85000000e-10  1.80000000e+00  8.85000000e-10  0.00000000e+00  8.85000000e-10  9.66025365e-07  8.85000000e-10  1.25370886e-08  8.85000000e-10  1.49929713e-08  8.85000000e-10 -2.06330633e-06  8.85000000e-10  1.80000000e+00 
 8.95000000e-10  1.80000000e+00  8.95000000e-10  0.00000000e+00  8.95000000e-10 -9.51646224e-07  8.95000000e-10 -6.56120183e-09  8.95000000e-10 -6.48629914e-09  8.95000000e-10  2.05683194e-06  8.95000000e-10  1.80000000e+00 
 9.05000000e-10  1.80000000e+00  9.05000000e-10  0.00000000e+00  9.05000000e-10  9.55822664e-07  9.05000000e-10  1.77266306e-08  9.05000000e-10  1.49602899e-08  9.05000000e-10 -2.02914087e-06  9.05000000e-10  1.80000000e+00 
 9.15000000e-10  1.80000000e+00  9.15000000e-10  0.00000000e+00  9.15000000e-10 -9.41505203e-07  9.15000000e-10 -1.14216506e-08  9.15000000e-10 -6.45364744e-09  9.15000000e-10  2.02251416e-06  9.15000000e-10  1.80000000e+00 
 9.25000000e-10  1.80000000e+00  9.25000000e-10  0.00000000e+00  9.25000000e-10  9.45714781e-07  9.25000000e-10  2.28162417e-08  9.25000000e-10  1.49272231e-08  9.25000000e-10 -1.99521613e-06  9.25000000e-10  1.80000000e+00 
 9.35000000e-10  1.80000000e+00  9.35000000e-10  0.00000000e+00  9.35000000e-10 -9.31455115e-07  9.35000000e-10 -1.61704613e-08  9.35000000e-10 -6.42068849e-09  9.35000000e-10  1.98875779e-06  9.35000000e-10  1.80000000e+00 
 9.45000000e-10  1.80000000e+00  9.45000000e-10  0.00000000e+00  9.45000000e-10  9.35700356e-07  9.45000000e-10  2.77982772e-08  9.45000000e-10  1.48939518e-08  9.45000000e-10 -1.96173694e-06  9.45000000e-10  1.80000000e+00 
 9.55000000e-10  1.80000000e+00  9.55000000e-10  0.00000000e+00  9.55000000e-10 -9.21495958e-07  9.55000000e-10 -2.08129544e-08  9.55000000e-10 -6.38742242e-09  9.55000000e-10  1.95548894e-06  9.55000000e-10  1.80000000e+00 
 9.65000000e-10  1.80000000e+00  9.65000000e-10  0.00000000e+00  9.65000000e-10  9.25778034e-07  9.65000000e-10  3.26724914e-08  9.65000000e-10  1.48604617e-08  9.65000000e-10 -1.92872651e-06  9.65000000e-10  1.80000000e+00 
 9.75000000e-10  1.80000000e+00  9.75000000e-10  0.00000000e+00  9.75000000e-10 -9.11612620e-07  9.75000000e-10 -2.59246386e-08  9.75000000e-10 -6.35577149e-09  9.75000000e-10  1.92269230e-06  9.75000000e-10  1.80000000e+00 
